LStatus,AIncome,ANumberChildren,GCollateralAmount,GGuarantorNumber,Age,AGender_M,GCollateralType_PER,GCollateralType_REA,GCollateralType_SAV,AMaritalStatus_MAR,AMaritalStatus_SEP,AMaritalStatus_SIN,AMaritalStatus_UNR,AMaritalStatus_WID,AOccupation_MER,AOccupation_OTH,AOccupation_OWN,AOccupation_PRV,AOccupation_SLF,AOccupation_UNI,AEducation_HIGHER,AEducation_LOWER,AHousing_OTH,AHousing_OWN,AHousing_REN,AHousing_WEL
0,32700.0,2,0.0,3,32.83333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,40990.5959319566,3,0.0,2,55.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,43800.0,0,0.0,2,44.33333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,36300.0,1,0.0,3,33.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,26835.7778330579,0,0.0,2,28.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,19600.0,0,0.0,2,27.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,26400.0,0,0.0,3,29.33333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,34018.8424561939,3,0.0,3,45.08333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,32300.0,0,0.0,2,35.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,38600.0,2,0.0,2,36.91666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,31354.7775317851,0,0.0,2,32.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,31900.0,0,0.0,2,45.25,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31200.0,0,0.0,2,42.25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,23900.0,0,0.0,2,29.41666667,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,27900.0,0,0.0,2,34.75,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,35140.101325816,0,0.0,2,47.75,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,30600.0,0,0.0,2,54.16666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,30900.3412317588,0,0.0,2,37.66666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,24600.0,0,0.0,2,28.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,42600.0,0,0.0,2,51.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,38900.0,0,0.0,2,41.76793782,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,41621.3040453306,0,0.0,2,56.91666667,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,36716.871609251,1,0.0,2,51.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,32300.0,1,0.0,2,30.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,33800.0,0,0.0,2,32.58333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,30800.0,2,0.0,2,27.16666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,27501.5252846623,0,0.0,3,29.58333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,38400.0,2,0.0,2,48.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,34649.5505695679,0,0.0,2,46.58333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,46400.0,0,0.0,2,58.25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,41971.6974402479,2,0.0,2,57.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,40290.8842517039,0,0.0,2,60.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,24200.0,0,0.0,2,28.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,43500.0,0,0.0,2,56.91666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1,39238.6289489605,0,0.0,2,51.25,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,30514.9084944064,0,0.0,2,36.75,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,29954.2790616978,1,0.0,2,35.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,41200.0,0,0.0,2,28.66666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,30268.5580045981,0,0.0,3,29.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,28100.0,2,0.0,2,46.58333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,38700.0,2,0.0,3,49.91666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,38800.0,4,0.0,2,44.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,42700.0,0,0.0,3,45.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,29600.0,0,0.0,2,35.83333333,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,31600.0,0,0.0,3,26.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,35770.80943919,0,0.0,2,49.25,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,34500.0,0,0.0,3,44.75,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,29100.0,0,0.0,2,48.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,27400.0,5,0.0,2,42.33333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,26400.0,0,0.0,2,36.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,36470.5211194427,1,0.0,2,44.66666667,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,26100.0,2,0.0,2,41.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,20300.0,0,0.0,2,31.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,35700.0,1,0.0,2,30.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,36700.0,1,0.0,3,34.66666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,29567.7712105587,0,0.0,3,28.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,33100.0,0,0.0,3,36.58333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,43800.0,0,0.0,2,51.66666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,30600.0,0,0.0,2,34.41666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,30970.4199082194,0,0.0,3,37.83333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,37400.0,0,0.0,3,27.91666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0,37100.0,0,0.0,3,50.66666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,39300.0,0,0.0,2,52.33333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,38400.0,2,0.0,2,37.08333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31215.6952884458,0,0.0,2,38.41666667,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,33318.0556663592,0,0.0,6,43.41666667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,37942.1733839821,0,0.0,2,48.16666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,24100.0,0,0.0,3,35.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,30100.0,0,0.0,3,24.41666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,36892.0683088121,0,0.0,2,51.91666667,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,34000.0,0,0.0,2,30.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,32800.0,0,0.0,2,43.91666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,24000.0,0,0.0,2,33.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,36100.0,0,0.0,2,43.16666667,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,32900.0,0,0.0,2,39.75,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28938.1382109714,0,0.0,2,33.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,38000.0,0,0.0,3,43.91666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,37977.2127222124,3,0.0,2,48.25,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,32600.0,0,0.0,2,25.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,26800.0,0,0.0,2,36.66666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,31636.1673640285,0,0.0,2,39.41666667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,28800.0,0,0.0,2,32.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,37731.9373461908,0,0.0,4,47.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,29400.0,2,0.0,2,49.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,32196.7967967372,0,0.0,2,40.75,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
0,42400.0,0,0.0,3,38.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,27000.0,2,0.0,2,35.75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,36190.206400986,1,0.0,3,44.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,36300.0,0,0.0,2,28.08333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,28622.7841542843,0,0.0,3,32.25,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,24600.0,0,0.0,2,36.33333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,27400.0,0,0.0,2,39.58333333,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,31500.0,2,0.0,3,40.33333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,32161.7574585069,2,0.0,2,40.66666667,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,30900.3412317588,0,0.0,2,37.66666667,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,25100.0,2,0.0,2,37.83333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,28400.0,0,0.0,2,48.91666667,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0,20200.0,0,0.0,2,41.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,45800.0,0,0.0,2,53.66666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,35500.0,0,0.0,2,54.08333333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,29500.0,0,0.0,3,27.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,26380.2664192449,0,0.0,2,26.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,27200.0,0,0.0,2,30.91666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,32932.6229290069,0,0.0,2,42.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,38200.0,0,0.0,2,35.91666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,37452.6977415207,2,0.0,2,53.25,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,33300.0,0,0.0,2,41.33333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,45800.0,2,0.0,2,52.75,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,29600.0,0,0.0,2,39.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,35200.0,2,0.0,2,49.25,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,35280.258682942,0,0.0,3,48.08333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,38467.7634784605,0,0.0,2,49.41666667,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,32512.1508534242,0,0.0,2,41.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,25300.0,0,0.0,5,27.66666667,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,30059.3970805934,0,0.0,3,35.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,35455.455382503,0,0.0,2,48.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,38800.0,0,0.0,2,43.08333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,27700.0,1,0.0,2,44.66666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,35875.9274580857,1,0.0,2,49.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,27300.0,0,0.0,2,24.58333333,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
0,43400.0,0,0.0,2,41.76793782,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,30000.0,0,0.0,3,46.58333333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1,34400.0,0,0.0,3,33.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,31740.2102691375,1,0.0,2,33.41666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,38600.0,2,0.0,2,40.58333333,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,34439.3145317766,0,0.0,2,46.08333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,37200.0,0,0.0,3,40.08333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,41500.0,0,0.0,2,46.33333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,38187.4487600038,0,0.0,2,48.75,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,35200.0,0,0.0,3,46.08333333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,30199.5544377194,0,0.0,3,36.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,34500.0,0,0.0,2,30.33333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,36000.0,0,0.0,3,36.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,37300.0,0,0.0,2,42.91666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,28500.0,0,0.0,2,51.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,35350.3373636073,2,0.0,3,48.25,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,27500.0,0,0.0,2,37.25,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,35251.6865833318,0,0.0,2,41.76793782,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,39799.2583816691,0,0.0,2,52.58333333,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,39400.0,1,0.0,2,47.75,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0,37066.1898903817,3,0.0,2,46.08333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,33983.8031179636,0,0.0,2,45.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,33400.0,0,0.0,2,51.91666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,28903.098872741,0,0.0,2,32.91666667,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0,27400.0,0,0.0,3,39.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,38222.4880982341,0,0.0,2,48.83333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,25900.0,0,0.0,2,37.25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,39800.0,0,0.0,2,45.91666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,38300.0,0,0.0,2,50.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,40200.0,0,0.0,2,46.41666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,28600.0,0,0.0,2,32.75,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,35500.0,0,0.0,2,34.25,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,34200.0,0,0.0,2,32.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,40900.0,3,0.0,2,47.75,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,31000.0,1,0.0,3,35.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,36295.3244198817,0,0.0,2,44.25,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,31900.0,0,0.0,2,28.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,32861.4691345548,0,0.0,3,36.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,35139.0262120293,0,0.0,2,41.5,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,37400.0,0,0.0,2,40.08333333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,28307.4300975973,0,0.0,3,31.5,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,29778.0072483501,0,0.0,2,28.75,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,35699.655644738,0,0.0,2,42.83333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,30100.0,1,0.0,3,41.41666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,37500.0,0,0.0,3,36.58333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,38000.0,0,0.0,2,42.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,30900.0,0,0.0,2,36.83333333,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,27600.0,0,0.0,3,25.83333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,34508.3180986553,0,0.0,2,40.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,29147.299134976,0,0.0,3,27.25,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,28800.0,0,0.0,2,53.66666667,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,32792.4655718809,0,0.0,3,42.16666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,37171.3079092774,0,0.0,2,46.33333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,32862.5442483415,2,0.0,2,42.33333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
0,33200.0,2,0.0,4,34.91666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,29200.0,2,0.0,2,38.16666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,48700.0,0,0.0,2,58.16666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,35664.6163065077,1,0.0,2,42.75,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,27010.974532619,1,0.0,3,28.41666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,31670.1315884721,1,0.0,2,33.25,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,37800.0,2,0.0,2,44.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,23500.0,1,0.0,3,27.58333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,39900.0,0,0.0,3,46.33333333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,41200.0,0,0.0,2,46.33333333,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
0,27100.0,0,0.0,3,35.41666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,38713.0388544821,0,0.0,2,50.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,34718.5541364466,2,0.0,2,40.5,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,34438.2394179899,0,0.0,2,39.83333333,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,28237.351416932,0,0.0,2,31.33333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,31566.0886833631,0,0.0,2,39.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,31500.0,0,0.0,3,47.08333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,43100.0,0,0.0,2,57.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,33300.0,0,0.0,2,30.16666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,33037.7409479025,0,0.0,3,42.75,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,46000.0,1,0.0,4,54.08333333,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,40400.0,0,0.0,2,41.58333333,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,40700.0,0,0.0,2,45.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,35900.0,0,0.0,2,43.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,34400.0,0,0.0,3,48.5,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,33100.0,0,0.0,2,26.66666667,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,27800.0,0,0.0,2,33.83333333,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,38600.0,0,0.0,2,39.66666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,29287.456492102,0,0.0,3,27.58333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,22600.0,0,0.0,3,29.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,31100.0,0,0.0,2,36.83333333,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,32200.0,2,0.0,2,49.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,30794.1480990765,0,0.0,2,31.16666667,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,20300.0,0,0.0,2,51.66666667,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,23700.0,0,0.0,2,36.58333333,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,40184.6911190215,0,0.0,2,53.5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,29463.7283054497,0,0.0,2,34.25,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,37700.0,0,0.0,2,48.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,27606.643303558,0,0.0,2,29.83333333,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,28800.0,0,0.0,2,34.83333333,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,39000.0,0,0.0,2,38.5,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,31800.0,0,0.0,2,27.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,32336.9541538632,0,0.0,2,41.08333333,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
